date,close
2026-05-12 00:00:00+05:30,24.420000076293945
2026-05-13 00:00:00+05:30,24.530000686645508
2026-05-14 00:00:00+05:30,25.209999084472656
2026-05-15 00:00:00+05:30,25.260000228881836
2026-05-18 00:00:00+05:30,25.440000534057617
2026-05-19 00:00:00+05:30,25.540000915527344
2026-05-20 00:00:00+05:30,25.5
2026-05-21 00:00:00+05:30,25.489999771118164
2026-05-22 00:00:00+05:30,25.229999542236328
2026-05-25 00:00:00+05:30,25.329999923706055
2026-05-26 00:00:00+05:30,25.309999465942383
2026-05-27 00:00:00+05:30,25.31999969482422
2026-05-29 00:00:00+05:30,25.020000457763672
2026-06-01 00:00:00+05:30,24.8799991607666
2026-06-02 00:00:00+05:30,24.670000076293945
2026-06-03 00:00:00+05:30,24.760000228881836
2026-06-04 00:00:00+05:30,24.790000915527344
2026-06-05 00:00:00+05:30,24.899999618530273
2026-06-08 00:00:00+05:30,24.799999237060547
2026-06-09 00:00:00+05:30,24.979999542236328
2026-06-10 00:00:00+05:30,24.790000915527344
2026-06-11 00:00:00+05:30,24.979999542236328
2026-06-12 00:00:00+05:30,25.010000228881836
2026-06-15 00:00:00+05:30,24.850000381469727
2026-06-16 00:00:00+05:30,24.799999237060547
2026-06-17 00:00:00+05:30,24.75
2026-06-18 00:00:00+05:30,24.899999618530273
2026-06-19 00:00:00+05:30,25.09000015258789
2026-06-22 00:00:00+05:30,25.389999389648438
2026-06-23 00:00:00+05:30,25.690000534057617
2026-06-24 00:00:00+05:30,25.719999313354492
2026-06-25 00:00:00+05:30,25.6299991607666
2026-06-29 00:00:00+05:30,25.899999618530273
2026-06-30 00:00:00+05:30,26.040000915527344
2026-07-01 00:00:00+05:30,25.829999923706055
2026-07-02 00:00:00+05:30,25.959999084472656
2026-07-03 00:00:00+05:30,26.479999542236328
2026-07-06 00:00:00+05:30,26.530000686645508
2026-07-07 00:00:00+05:30,26.399999618530273
2026-07-08 00:00:00+05:30,26.15999984741211
2026-07-09 00:00:00+05:30,26.34000015258789
2026-07-10 00:00:00+05:30,26.43000030517578
2026-07-13 00:00:00+05:30,26.389999389648438
2026-07-14 00:00:00+05:30,26.59000015258789
2026-07-15 00:00:00+05:30,26.75
2026-07-16 00:00:00+05:30,26.760000228881836
2026-07-17 00:00:00+05:30,26.389999389648438
2026-07-20 00:00:00+05:30,26.770000457763672
2026-07-21 00:00:00+05:30,26.860000610351562
2026-07-22 00:00:00+05:30,26.510000228881836
2026-07-23 00:00:00+05:30,26.31999969482422
2026-07-24 00:00:00+05:30,26.280000686645508
2026-07-27 00:00:00+05:30,26.719999313354492
2026-07-28 00:00:00+05:30,26.729999542236328
2026-07-29 00:00:00+05:30,27.079999923706055
2026-07-30 00:00:00+05:30,27.09000015258789
2026-07-31 00:00:00+05:30,27.270000457763672
2026-08-03 00:00:00+05:30,27.229999542236328
2026-08-04 00:00:00+05:30,27.260000228881836
2026-08-05 00:00:00+05:30,27.329999923706055
2026-08-06 00:00:00+05:30,27.290000915527344
2026-08-07 00:00:00+05:30,27.31999969482422
2026-08-10 00:00:00+05:30,27.239999771118164
2026-08-11 00:00:00+05:30,27.489999771118164
2026-08-12 00:00:00+05:30,27.43000030517578
