date,close
2026-05-12 00:00:00+05:30,552.989990234375
2026-05-13 00:00:00+05:30,552.1400146484375
2026-05-14 00:00:00+05:30,558.6900024414062
2026-05-15 00:00:00+05:30,553.6099853515625
2026-05-18 00:00:00+05:30,553.3499755859375
2026-05-19 00:00:00+05:30,552.1699829101562
2026-05-20 00:00:00+05:30,553.1300048828125
2026-05-21 00:00:00+05:30,552.4000244140625
2026-05-22 00:00:00+05:30,559.6199951171875
2026-05-25 00:00:00+05:30,571.02001953125
2026-05-26 00:00:00+05:30,569.0499877929688
2026-05-27 00:00:00+05:30,567.3200073242188
2026-05-28 00:00:00+05:30,567.3200073242188
2026-05-29 00:00:00+05:30,561.3200073242188
2026-06-01 00:00:00+05:30,553.510009765625
2026-06-02 00:00:00+05:30,555.9099731445312
2026-06-03 00:00:00+05:30,559.6699829101562
2026-06-04 00:00:00+05:30,561.27001953125
2026-06-05 00:00:00+05:30,563.0800170898438
2026-06-08 00:00:00+05:30,558.7100219726562
2026-06-09 00:00:00+05:30,569.2999877929688
2026-06-10 00:00:00+05:30,567.989990234375
2026-06-11 00:00:00+05:30,569.239990234375
2026-06-12 00:00:00+05:30,585.4199829101562
2026-06-15 00:00:00+05:30,589.6799926757812
2026-06-16 00:00:00+05:30,590.6199951171875
2026-06-17 00:00:00+05:30,593.6599731445312
2026-06-18 00:00:00+05:30,597.77001953125
2026-06-19 00:00:00+05:30,597.3200073242188
2026-06-22 00:00:00+05:30,598.9600219726562
2026-06-23 00:00:00+05:30,592.52001953125
2026-06-24 00:00:00+05:30,602.280029296875
2026-06-25 00:00:00+05:30,601.9199829101562
2026-06-26 00:00:00+05:30,601.9199829101562
2026-06-29 00:00:00+05:30,598.0
2026-06-30 00:00:00+05:30,596.3699951171875
2026-07-01 00:00:00+05:30,601.5700073242188
2026-07-02 00:00:00+05:30,600.0700073242188
2026-07-03 00:00:00+05:30,600.1199951171875
2026-07-06 00:00:00+05:30,603.0399780273438
2026-07-07 00:00:00+05:30,603.4099731445312
2026-07-08 00:00:00+05:30,587.6699829101562
2026-07-09 00:00:00+05:30,592.5599975585938
2026-07-10 00:00:00+05:30,600.1699829101562
2026-07-13 00:00:00+05:30,600.739990234375
2026-07-14 00:00:00+05:30,594.1799926757812
2026-07-15 00:00:00+05:30,597.5700073242188
2026-07-16 00:00:00+05:30,597.0900268554688
2026-07-17 00:00:00+05:30,604.9000244140625
2026-07-20 00:00:00+05:30,600.2100219726562
2026-07-21 00:00:00+05:30,599.5499877929688
2026-07-22 00:00:00+05:30,592.239990234375
2026-07-23 00:00:00+05:30,586.719970703125
2026-07-24 00:00:00+05:30,587.760009765625
2026-07-27 00:00:00+05:30,591.4400024414062
2026-07-28 00:00:00+05:30,587.5399780273438
2026-07-29 00:00:00+05:30,591.739990234375
2026-07-30 00:00:00+05:30,591.0800170898438
2026-07-31 00:00:00+05:30,592.260009765625
2026-08-03 00:00:00+05:30,597.3400268554688
2026-08-04 00:00:00+05:30,595.760009765625
2026-08-05 00:00:00+05:30,596.3099975585938
2026-08-06 00:00:00+05:30,600.1599731445312
2026-08-07 00:00:00+05:30,598.780029296875
2026-08-10 00:00:00+05:30,596.77001953125
2026-08-12 00:00:00+05:30,599.010009765625
