date,close,ret_1,ret_3,ret_5,ret_10,ret_20,rsi14,sma20,sma50,adx,atr_pct,above_sma50,dist_sma50_pct,vol_20,dow,fii_net,fii_net_5d,dii_net,dii_net_5d,fii_fut_net,pcr,sentiment,target_up
2024-09-16,25383.75,0.10746751326089488,1.8672942973509077,1.7939622494318908,0.4155703596175675,3.3008226482742486,76.98503338076154,25067.59228515625,,51.24947200550571,0.825740299168643,0,,0.8464836208500366,0,,,,,,,,1
2024-09-17,25418.55078125,0.13709866056039743,0.11678485546364747,1.5073266660130535,0.5486629628665307,2.9139056403737262,77.43339394469007,25103.57734375,,50.17468705271616,0.7908314416048449,0,,0.8264687469399871,1,,,,,,,,0
2024-09-18,25377.55078125,-0.16129951842196455,0.08301927020684108,1.842416269446434,0.7097650594873439,2.451944601399325,75.5656345167355,25133.944921875,,48.579290337745775,0.7908792674506816,0,,0.8004380512751923,2,,,,,,,,1
2024-09-19,25415.80078125,0.15072376499098983,0.12626495789629377,0.10595335052372423,1.0765563711430781,2.4355673024605506,76.14376622622726,25164.1599609375,,47.6853207869648,0.7995795614060537,0,,0.7771178858582456,3,,,,,,,,1
2024-09-20,25790.94921875,1.4760441377741573,1.465065576337654,1.713364300080844,3.7775355990085524,3.898775187256298,80.91362537117547,25212.54990234375,,47.69245455067549,0.8517116721992962,0,,0.876502479993392,4,,,,,,,,1
2024-09-23,25939.05078125,0.5742385099666292,2.2125854651618315,2.1876231102575527,4.020830492447303,3.7122307596615167,82.40895358894679,25258.9724609375,,48.00330713860966,0.8318097103850711,0,,1.0520257481687263,0,,,,,,,,1
2024-09-24,25940.400390625,0.0052030021699067674,2.064068781031736,2.053026601972685,3.5912990854176208,3.6879830945029113,82.42246821726229,25305.10498046875,,48.441696673361655,0.8066918202332543,0,,1.1794185505760337,1,,,,,,,,1
2024-09-25,26004.150390625,0.24575565157058943,0.8266511250388575,2.4691098631864694,4.357017414462772,3.7992475599726516,83.08358407198406,25352.69501953125,,48.906719444486995,0.7915822429758869,0,,1.2959850759159959,2,,,,,,,,1
2024-09-26,26216.05078125,0.8148714241454025,1.06788795910846,3.1486318565668414,3.257921288038257,4.230692234805988,85.09086590085342,25405.90009765625,,49.86478383082008,0.7978958889704851,0,,1.4659907310483853,3,,,,,,,,0
2024-09-27,26178.94921875,-0.14152231703233875,0.9196034931334918,1.5044037220542705,3.243543938437865,3.7369335491407307,83.22870056280712,25453.0525390625,,50.81070127887322,0.7763182666940754,0,,1.5993191338470725,4,,,,,,,,0
2024-09-30,25810.849609375,-1.4060900852023384,-0.7433458826622052,-0.4942400281187975,1.6825709730634797,2.1051335989246134,67.45577447306452,25479.66005859375,,48.97130988130985,0.8376502787898412,0,,1.6423258833975367,0,,,,,,,,0
2024-10-01,25796.900390625,-0.05404401234794243,-1.5988311669154265,-0.5531911529471301,1.4884782874958091,2.0453079794361395,66.93807043199905,25505.51259765625,,46.93131153654675,0.8248667873597021,0,,1.6545695515726984,1,,,,,,,,0
2024-10-03,25250.099609375,-2.119637526098739,-3.54807827317124,-2.8997324270276903,-0.5022201432029694,0.20398033318622666,50.55798667555371,25508.0826171875,,44.448573328011356,0.942816771393888,0,,1.6832963995116734,3,,,,,,,,0
2024-10-04,25014.599609375,-0.9326695880144675,-3.0849430067222072,-4.582883905360335,-1.5785501913871514,-0.5189878029011497,45.404637072078756,25501.5576171875,,42.96568075759123,1.0316998636402448,0,,1.7263790688848104,4,,,,,,,,0
2024-10-07,24795.75,-0.8748875168602677,-3.8808941208643533,-5.283631543772271,-3.8587149713221525,-0.22694370401957764,41.20168568091292,25498.73759765625,,42.283117027645325,1.095704206626993,0,,1.760261857405138,0,,,,,,,,1
2024-10-08,25013.150390625,0.8767647303469239,-0.9384090455707539,-3.0905577724968047,-3.5695230270117895,0.3077829951305011,46.499660882535224,25502.57509765625,,41.649307849838415,1.0906103802824025,0,,1.7253953288572412,1,,,,,,,,0
2024-10-09,24981.94921875,-0.12473907279866303,-0.13052533774221553,-3.1591050069378346,-3.694820270474275,-0.2362132316380161,45.86098039316313,25499.617578125,,40.17042189862538,1.0958483087943405,0,,1.7416292361229775,2,,,,,,,,1
2024-10-10,24998.44921875,0.06604768849507447,0.8174756510692438,-0.9966312787596521,-3.867464065419246,0.32104726621511315,46.2811823118219,25503.617578125,,38.79717065821328,1.0610903564334373,0,,1.7193241927637628,3,,,,,,,,0
2024-10-11,24964.25,-0.13680536120755926,-0.19549872711487337,-0.20128089260372795,-4.774940328332367,-1.672582837741976,45.49303128797027,25482.38505859375,,37.70683647503578,1.01772086950335,0,,1.7863754508554583,4,,,,,,,,1
2024-10-14,25127.94921875,0.6557345754428789,0.5844219709261855,1.3397425718117084,-4.014676033090159,-0.9013498757714955,49.89177931938422,25470.95751953125,,36.056967478467946,0.994442749696211,0,,1.7997285496483666,0,,,,,,,,0
2024-10-15,25057.349609375,-0.2809604904896901,0.23561617806604485,0.17670392597393114,-2.9193149834413568,-1.2858635569015564,48.08931762288328,25454.6375,,34.27852573845953,0.9841367740793037,0,,1.8411577359482438,1,,,,,,,,0
2024-10-16,24971.30078125,-0.34340754096676696,0.028243513223902283,-0.04262452623996493,-3.2003829796351635,-1.7595416979079515,45.912149231481,25432.275,,32.996441115778744,0.9698942280864171,0,,1.8976047474983992,2,,,,,,,,0
2024-10-17,24749.849609375,-0.8868227322834543,-1.5046974430084736,-0.9944601251046348,-1.9811803032027009,-2.4734505598498213,40.79353444223877,25400.88994140625,,32.41209702715099,0.9954280612474765,0,,2.0115343543869244,3,,,,,,,,1
2024-10-18,24854.05078125,0.4210173941240125,-0.8113341246950401,-0.44142811720760955,-0.6418204993568155,-2.2102392320230146,43.95949960723353,25372.80244140625,25104.956953125,32.34923172467227,1.0119992065406604,0,-0.9994288074004043,2.062417049711093,4,,,,,,,,0
2024-10-21,24781.099609375,-0.293518237799828,-0.7616790712713484,-1.3803339315736407,-0.05908428107639363,-3.9155193583989556,42.25589557353076,25322.3099609375,25118.2389453125,31.801494847712053,1.0285769584822764,0,-1.3422092873290992,2.0940760962489624,0,,,,,,,,0
2024-10-22,24472.099609375,-1.2469180337869368,-1.122229041322298,-2.335642073577615,-2.1630653188443927,-5.655377231210723,35.90814591372404,25248.96240234375,25120.3309375,31.963458900635015,1.0944837260542248,0,-2.580504730362887,2.1686452317839784,1,,,,,,,,0
2024-10-23,24435.5,-0.1495564743491773,-1.6840344655840056,-2.1456662828406303,-2.1873762289928433,-5.801376879166753,35.233019654166824,25173.7173828125,25122.1009375,32.29005606003404,1.08393564107667,0,-2.733055404912821,2.186132340854738,2,,,,,,,,0
2024-10-24,24399.400390625,-0.14773427748562273,-1.5402836224652328,-1.4159650433481996,-2.3963439607113113,-6.171130284566207,34.543153657189734,25093.4798828125,25127.3089453125,32.6907417944063,1.0488247752568158,0,-2.896882257752842,2.144733084915459,3,,,,,,,,0
2024-10-25,24180.80078125,-0.8959220549493163,-1.1903303466998305,-2.7088139713140946,-3.1382846220094684,-7.763373732307666,30.63186494801164,24991.7173828125,25128.0499609375,33.69966222089646,1.0909304436628782,0,-3.7696883807539217,2.027924200275576,4,,,,,,,,1
2024-10-28,24339.150390625,0.6548567634608204,-0.3943017715004826,-1.78341246238648,-3.1391293466018877,-7.02777950616632,36.26187858945464,24899.72744140625,25124.0099609375,34.32829454656378,1.1113909313491297,0,-3.1239422828314045,1.7420742397000692,0,,,,,,,,1
2024-10-29,24466.849609375,0.5246658848009123,0.2764380176158543,-0.02145300192382127,-2.3565940101624716,-5.207112591566276,40.45872870200712,24832.52744140625,25121.8939453125,34.91202456325487,1.1269449085394037,0,-2.607463980874436,1.5358062493609148,1,,,,,,,,0
2024-10-30,24340.849609375,-0.5149825253829232,0.66188390356825,-0.38734787757566114,-2.5247029676098487,-5.644285783183289,37.81307393678286,24759.72490234375,25114.7339453125,35.364067721748086,1.107885188149155,0,-3.081395716246238,1.2952245777218634,2,,,,,,,,0
2024-10-31,24205.349609375,-0.5566773640794054,-0.5497348062795893,-0.7953096311520857,-2.2000133681367884,-4.137607439822133,35.15104590160061,24707.48740234375,25103.436953125,36.14312205417838,1.0934838627971417,0,-3.5775473510937017,1.3067062598021648,3,,,,,,,,1
2024-11-01,24304.349609375,0.4090004961616156,-0.6641639712279712,0.510937703191372,-2.2117166200114835,-2.8393418687133853,38.55465897213184,24671.97490234375,25093.2939453125,36.86652964857794,1.0591170314906497,0,-3.1440445310085607,1.3160144311890334,4,,,,,,,,0
2024-11-04,23995.349609375,-1.27137736646451,-1.4194245704017172,-1.4125422446234048,-3.1707632525827867,-3.2279741109867643,32.77289926753747,24631.9548828125,25076.7379296875,38.51637644809091,1.1451472447123607,0,-4.312316551477302,1.4669679505345932,0,,,,,,,,1
2024-11-05,24213.30078125,0.908305881860727,0.032848820625663855,-1.0362953636166017,-1.0575260490761407,-3.1977163887152216,39.647732619721225,24591.96240234375,25060.791953125,40.04837704763867,1.167737140146082,0,-3.381741380959513,1.4531374344347496,1,,,,,,,,1
2024-11-06,24484.05078125,1.1181870759630508,0.7393786493495869,0.5883162427487543,0.1986895346933748,-1.993032781950843,46.910768241297184,24567.06748046875,25050.11796875,39.59419979542326,1.1696445176140386,0,-2.2597386096391614,1.3895957770350333,2,,,,,,,,0
2024-11-07,24199.349609375,-1.1628025706147627,0.8501647332543882,-0.024787908858281416,-0.819900399383855,-3.196596726390688,41.28453817788307,24527.1125,25033.05796875,39.23938798558244,1.194598657443301,0,-3.330429548063041,1.379224703275608,3,,,,,,,,0
2024-11-08,24148.19921875,-0.2113709312467793,-0.26886694667590527,-0.6424791987223899,-0.134824163992453,-3.2688776199965908,40.34824054311832,24486.3099609375,25012.98296875,39.20892321678655,1.1735883598623986,0,-3.457339538752402,1.3555040441446884,4,,,,,,,,0
2024-11-11,24141.30078125,-0.028567088740283353,-1.3998909047455488,0.6082477407121312,-0.8128862602007958,-3.926498055654226,40.21577303118211,24436.9775390625,24991.0909765625,39.340912728375976,1.1883627283703657,0,-3.400372541196628,1.2370052155726645,0,,,,,,,,0
2024-11-12,23883.44921875,-1.0680930776533315,-1.3054085986782815,-1.362274253642548,-2.3844524323289207,-4.6848545792959495,35.52139072061719,24378.28251953125,24963.1859765625,39.86458935009794,1.235873918883691,0,-4.325316323109751,1.1947489108334657,1,,,,,,,,0
2024-11-13,23559.05078125,-1.3582562322921432,-2.439719964884801,-3.7779696189340073,-3.2118797850995584,-5.655492328458934,30.670740434641687,24307.67001953125,24928.77,40.99721606662041,1.2767464330351557,0,-5.4945318952760225,1.294366672394592,2,,,,,,,,0
2024-11-14,23532.69921875,-0.11185324376894457,-2.5209973895552795,-2.7548277180422076,-2.778932762716535,-4.9178092385820165,30.30867319578013,24246.8125,24895.45,42.09295220644596,1.2450795102637504,0,-5.473894953696357,1.411985892577578,3,,,,,,,,0
2024-11-18,23453.80078125,-0.33527151631265184,-1.798937974012138,-2.875570270104577,-3.499574527996896,-5.63389047654298,29.197313662317853,24176.8,24861.6240234375,43.33811888367277,1.238121286957455,0,-5.662635879539968,1.4704528826689554,0,,,,,,,,1
2024-11-19,23518.5,0.2758581406631766,-0.17212400290028684,-2.579814513283041,-1.9872584360625223,-5.095010428420787,31.418128270000764,24113.67001953125,24834.951015625,43.437809254680175,1.2457895183813505,0,-5.300799726952354,1.4626630018921833,1,,,,,,,,0
2024-11-21,23349.900390625,-0.7168807933116472,-0.7767864894110965,-2.233968901385197,-3.565810371849798,-4.585627047382957,28.876299353402175,24057.56005859375,24803.221015625,43.94013869768518,1.2432701283610263,0,-5.859402793227819,1.596467520345555,3,,,,,,,,1
2024-11-22,23907.25,2.3869464111237804,1.933372006436196,1.4779849238540699,-2.3558225164755697,-2.161813754578379,44.780569707575395,24031.14755859375,24780.5440234375,42.265333037896426,1.3086674526445319,0,-3.5241115877501894,1.5191056789389148,4,,,,,,,,1
2024-11-25,24221.900390625,1.3161295867362366,2.9908386615855598,2.9286957924736123,0.09318755096321407,-0.7274768935231712,51.389280019311386,24022.27255859375,24766.613046875,39.34178155140061,1.3304264508366932,0,-2.1993829161017775,1.4689084527623333,0,,,,,,,,0
2024-11-26,24194.5,-0.11312238174179257,3.617144378543502,3.1581201940716896,0.19173595857222558,0.05665328817654469,50.81890141207757,24022.95751953125,24742.7250390625,36.657585110656555,1.3011250480845669,0,-2.2157019414676182,1.4719536411269023,1,,,,,,,,1
2024-11-27,24274.900390625,0.3323085437806128,1.5378196598312188,3.2161931697387125,0.553406838287529,-0.2639779900647121,52.48539596166186,24019.74501953125,24721.093046875,34.12734977303058,1.265654593920405,0,-1.8049066657528146,1.455861182970661,2,,,,,,,,0
2024-11-28,23914.150390625,-1.4861029054492936,-1.270544404183549,2.41649853130228,0.1285458042253662,-2.258971741659055,45.10085781102003,23992.11005859375,24691.7010546875,32.61933658966712,1.3340796776306787,0,-3.1490364407878113,1.4128669422354865,3,,,,,,,,1
2024-11-29,24131.099609375,0.9072001940535257,-0.2620446408274635,0.9363252125401234,2.428148881873793,-0.8617201263147911,49.68558716612004,23981.62255859375,24665.95203125,31.21903863368676,1.3088440599813291,0,-2.168383450990985,1.3660193185952076,4,,,,,,,,1
2024-12-02,24276.05078125,0.6006820004948565,0.004739012751797667,0.22355962889666348,3.1588028028154413,0.29208903410185005,52.53756709542121,23985.1576171875,24643.92203125,29.479580402490033,1.2943235106645785,0,-1.4927463637221305,1.3697757655179448,0,,,,,,,,1
2024-12-03,24457.150390625,0.7460011144599932,2.2706221677558425,1.0855789151460016,4.277982996159513,0.6286972649169664,55.90085964878799,23992.79765625,24624.7490234375,27.532546213954518,1.252930996515193,0,-0.680610521768088,1.397837275989801,1,,,,,,,,1
2024-12-04,24467.44921875,0.04210968146538541,1.3938428617829235,0.7932013109283931,4.034905367051467,1.9674629336950744,56.09141409226598,24016.40263671875,24598.2790234375,26.036971726203014,1.2233467048535764,0,-0.53186568280994,1.463069213869729,2,,,,,,,,1
2024-12-05,24708.400390625,0.9847825562885104,1.780971762132455,3.3212553531124733,5.81801197124352,2.0447423250876673,60.402463860288805,24041.1576171875,24573.666015625,25.514548764185147,1.2874111312854875,1,0.5482876462727715,1.570943382838897,3,,,,,,,,0
2024-12-06,24677.80078125,-0.12384293961259507,0.9021917398421841,2.265546041103761,3.2230841324284443,0.7913314742361788,59.60213782304389,24050.8451171875,24548.4140234375,25.0294417280257,1.234722737235089,1,0.5270676862829893,1.6288428765213605,4,,,,,,,,0
2024-12-09,24619.0,-0.23827399277279726,0.6193975509872995,1.4127059703421097,1.639423839463472,1.7341391293525632,58.011475119985256,24071.82763671875,24520.711015625,24.40125376463646,1.1855189208084749,1,0.40084067836521076,1.7086050435289113,0,,,,,,,,0
2024-12-10,24610.05078125,-0.03635086213900074,-0.39804118364665797,0.6251766382546764,1.7175423391679878,1.9125714440080932,57.758823950155865,24094.92021484375,24488.591015625,23.508407479246028,1.1497532817895344,1,0.4959851121998149,1.7773166384513854,1,,,,,,,,1
2024-12-11,24641.80078125,0.12901233029631864,-0.1458800981461561,0.712585774435337,1.5114393250680314,2.0732105719370564,58.45020829992375,24119.94521484375,24457.848046875,22.729711035909208,1.0975292665250982,1,0.7521215031774053,1.8431574809289526,2,,,,,,,,0
2024-12-12,24548.69921875,-0.3778196379659149,-0.28555498294000614,-0.6463436294953162,2.6534450012230426,2.7854016976649243,55.57756952911399,24153.20771484375,24432.6050390625,21.73803329242653,1.065859052669566,1,0.475160874175673,1.8749460054205358,3,,,,,,,,1
2024-12-13,24768.30078125,0.8945547808588916,0.6430299612407486,0.3667263578396307,2.6405807534251258,5.13284686733817,60.50782220581552,24213.67021484375,24412.033046875,20.972823152188585,1.157299797836071,1,1.4593939541655887,1.8472560318767297,4,,,,,,,,0
2024-12-16,24668.25,-0.4039468921733236,0.1073347641464828,0.20004874284089702,1.6155808137167105,4.825416628557577,57.38303725423717,24270.44775390625,24400.3960546875,20.262270879110492,1.1309695178721264,1,1.0977442526431735,1.7781950951442451,0,,,,,,,,0
2024-12-17,24336.0,-1.3468730047733413,-0.8664378379264259,-1.1135725955461862,-0.49535775300887375,3.7614339227067584,48.43727236408644,24314.55771484375,24386.8240625,20.580760594242726,1.171596408158513,0,-0.20840787783494852,1.6203293518208821,1,,,,,,,,0
2024-12-18,24198.849609375,-0.5635699812006956,-2.2991127930184208,-1.7975600720384177,-1.0977834549633636,2.892827388545194,45.29799512111812,24348.5751953125,24374.8860546875,21.299383350715807,1.1662761417288872,0,-0.7222041773551013,1.4411714930585433,2,,,,,,,,0
2024-12-19,23951.69921875,-1.0213311567061067,-2.9047491461696717,-2.4319007483053046,-3.0625259422383033,2.577307903063364,40.237117973180524,24378.66513671875,24353.65703125,22.62834137791486,1.1921251288708457,0,-1.6505028874481464,1.1545346499234952,3,,,,,,,,0
2024-12-20,23587.5,-1.520556915080562,-3.075690335305725,-4.767387119845889,-4.418144027154969,-1.3374603938135943,34.17744959218504,24362.67763671875,24325.768046875,24.490165295935988,1.2840929969543948,0,-3.034921838654303,1.3234412649452902,4,,,,,,,,1
2024-12-23,23753.44921875,0.7035472972972912,-1.8405849774463912,-3.7084137758049307,-3.5157836681018684,-1.9339984242372377,38.7069869717494,24339.255078125,24300.868046875,26.21900179124132,1.2688567596247642,0,-2.2526719089583924,1.4298980561190624,0,,,,,,,,0
2024-12-24,23727.650390625,-0.10861087115143775,-0.9354193457373094,-2.4997929379314554,-3.5855285243754365,-1.9295691556965422,38.266124558699,24315.91259765625,24276.1360546875,27.82434996545341,1.234444122369961,0,-2.259361468509291,1.5391449813882059,1,,,,,,,,1
2024-12-26,23750.19921875,0.09503186263191132,0.689768812930569,-1.8540153679503235,-3.6182484000050086,-2.161496704133292,38.92093376476714,24289.6775390625,24248.5810546875,29.37738598511715,1.205601918418141,0,-2.0553030909870817,1.6274728425918223,3,,,,,,,,1
2024-12-27,23813.400390625,0.2661079652128029,0.252389332272962,-0.5774071679087278,-2.9952659469768883,-0.42129868029723294,40.81581817019474,24284.6400390625,24223.7020703125,30.32057369055208,1.1731022607898176,0,-1.6938025347923547,1.6473635707327672,4,,,,,,,,0
2024-12-30,23644.900390625,-0.7075847935867907,-0.3487492382840185,0.24335088765234936,-4.535637711067498,-2.014824134085913,37.47755168797837,24260.330078125,24197.1740625,31.635888957116254,1.1925467350860897,0,-2.2823891353945136,1.7619831690828702,0,,,,,,,,0
2024-12-31,23644.80078125,-0.0004212721278373799,-0.44377917224707186,-0.45740067684248986,-4.148852142936777,-2.6002993884308268,37.47560037879752,24228.767578125,24175.0730859375,33.127250863410744,1.1766690474446384,0,-2.1934672247007847,1.8553427577005968,1,,,,,,,,1
2025-01-01,23742.900390625,0.41488871182535636,-0.29605179791020175,0.06427100765959981,-2.4371285723824743,-2.920413820057255,40.74759517123076,24193.055078125,24152.850078125,33.742331770771884,1.1663256967088753,0,-1.6973139243359414,1.8872729075014325,2,,,,,,,,1
2025-01-02,24188.650390625,1.8774033191665485,2.2996502037098576,1.8460947120344962,-0.042147535583880735,-1.139468301874924,52.82743824400631,24179.11513671875,24141.00109375,32.412513676909555,1.2059235844007479,1,0.19737912562098892,1.8331740739024427,3,,,,,,,,0
2025-01-03,24004.75,-0.7602755327609123,1.5223186783431597,0.8035375302820391,0.22149067907661912,-2.84781847266804,48.43977385371642,24143.9326171875,24131.6541015625,31.17768258975168,1.19396177133522,0,-0.5258823163484805,1.7780593553636945,4,,,,,,,,0
2025-01-06,23616.05078125,-1.6192595996625703,-0.5342633262492513,-0.12201197255387042,0.12104199788023351,-4.302449839074429,40.7380225034523,24090.8451171875,24115.2651171875,31.15929577066383,1.2896636836351674,0,-2.0701175521462556,1.7908747044071316,0,,,,,,,,1
2025-01-07,23707.900390625,0.38892874268343647,-1.9875023708901485,0.2668646268529251,-0.1917566905990431,-3.7007986082903455,43.04257223127898,24045.29013671875,24101.4351171875,31.142222295796543,1.246880203573283,0,-1.6328269443252275,1.737722006875296,1,,,,,,,,0
2025-01-08,23688.94921875,-0.07993610384197103,-1.3155762140826255,-0.22723075524632153,-0.1631057910828404,-3.742786110794105,42.67383662632269,23999.23505859375,24091.5980859375,31.45815655783639,1.2358437977010095,0,-1.671324856704015,1.674715197186693,2,,,,,,,,0
2025-01-09,23526.5,-0.6857594959147506,-0.37919456593097367,-2.737442477905405,-0.9418835467005171,-4.526052260347124,39.54638975744395,23943.47001953125,24075.345078125,31.751524086873392,1.2121008055766982,0,-2.2796976589286033,1.6137798690933254,3,,,,,,,,0
2025-01-10,23431.5,-0.4037999702463213,-1.1658577354842437,-2.388069028004869,-1.6037205286119072,-4.550950780710594,37.80165379803519,23887.61005859375,24054.6380859375,32.39375121589701,1.2069813371840792,0,-2.5905111675813997,1.570268703295237,4,,,,,,,,0
2025-01-13,23085.94921875,-1.4747275302477436,-2.5454907029929363,-2.2446664237395497,-2.3639396345125574,-6.792357608050237,32.231399852436795,23803.49248046875,24029.540078125,33.58018193323684,1.256432082751629,0,-3.92679533735224,1.506340492061778,0,,,,,,,,1
2025-01-14,23176.05078125,0.3902874499386977,-1.4895935168852126,-2.243343360702299,-1.9824654237379447,-6.049068007458979,34.92410899090814,23728.88251953125,24008.9541015625,34.681867599338105,1.2173189904952215,0,-3.4691362097205802,1.33991353896985,1,,,,,,,,1
2025-01-15,23213.19921875,0.16028803979861728,-0.9316551703902887,-2.0083204012419476,-2.230987634872761,-4.613744170159439,36.05229013779451,23672.74248046875,23987.13109375,35.54117975008777,1.173853477625989,0,-3.226446180559084,1.275846851648753,2,,,,,,,,1
2025-01-16,23311.80078125,0.4247650725383689,0.9783074560199001,-0.9125846120332404,-3.625045611122013,-3.6656652793170097,39.07159159833081,23628.3900390625,23973.4601171875,35.77820695188539,1.1400747840294907,0,-2.759965948608023,1.1975174605508243,3,,,,,,,,0
2025-01-17,23203.19921875,-0.46586517926727744,0.11714005011571604,-0.9743327625205356,-3.3391340515939505,-3.125039243203487,36.999475843250835,23590.9650390625,23953.2580859375,36.39889351044796,1.1286887789671283,0,-3.1313438217736467,1.2225659198810106,4,,,,,,,,1
2025-01-20,23344.75,0.6100485537167577,0.5667068119750596,1.121031579848597,-1.1487982633633265,-1.0291467938526755,41.364385612971375,23578.8275390625,23930.4720703125,36.419172223776194,1.1091646473019952,0,-2.447599314345039,1.237855187305149,0,,,,,,,,0
2025-01-21,23024.650390625,-1.3711845677293555,-1.2317812481306034,-0.6532622492676166,-2.8819506946729967,-3.0681810519952446,35.392636186979416,23542.38759765625,23906.9780859375,36.89938027144101,1.1836889684860827,0,-3.690670113725081,1.3503509374141456,1,,,,,,,,1
2025-01-22,23155.349609375,0.5676490914416465,-0.2062198790946601,-0.24920998105367742,-2.2525254474041856,-2.4119572390366995,39.249191722345785,23513.77255859375,23887.12109375,37.345287744272625,1.1510062222978272,0,-3.0634561674594885,1.378477181828877,2,,,,,,,,1
2025-01-23,23205.349609375,0.21593282262408753,-0.5971380744064558,-0.4566407068844702,-1.3650580860944062,-2.294084375279093,40.70733511734123,23486.530078125,23868.4020703125,37.164143738183924,1.1219408284125747,0,-2.7779507777028867,1.3841432123050141,3,,,,,,,,0
2025-01-24,23092.19921875,-0.48760476583936674,0.29337612940478763,-0.4783823082047389,-1.4480540351663351,-3.028551823950887,38.45774827348259,23450.47001953125,23852.5770703125,36.56045854552297,1.1388677615257192,0,-3.187822637868709,1.3989371520667895,4,,,,,,,,0
