expiry,strike,ce_oi,ce_oi_chg,ce_pct_chg,ce_volume,ce_iv,ce_ltp,ce_buy_qty,ce_sell_qty,pe_oi,pe_oi_chg,pe_pct_chg,pe_volume,pe_iv,pe_ltp,pe_buy_qty,pe_sell_qty
11-Aug-2026,22600,0,0,0.0,0,0.0,0.0,4225,3380,3010,-1728,-36.47108484592655,11511,45.01,0.05,0,38025
11-Aug-2026,22650,0,0,0.0,0,0.0,0.0,4225,3380,2252,802,55.310344827586206,5148,43.84,0.05,0,79430
11-Aug-2026,22700,0,0,0.0,0,0.0,0.0,4225,3380,6976,419,6.3901174317523255,16972,42.68,0.05,0,16445
11-Aug-2026,22750,0,0,0.0,0,0.0,0.0,4225,3380,1743,-464,-21.024014499320344,8060,41.52,0.05,0,18655
11-Aug-2026,22800,52,-4,-7.142857142857143,4,57.08,1680.0,4225,4160,5553,-2116,-27.591602555743904,17158,40.36,0.05,0,119080
11-Aug-2026,22850,0,0,0.0,0,0.0,0.0,4225,3380,1424,395,38.38678328474247,7012,39.2,0.05,0,12350
11-Aug-2026,22900,3,0,0.0,0,99.97,1731.65,4225,3380,3675,-1164,-24.054556726596406,15252,38.04,0.05,0,42185
11-Aug-2026,22950,0,0,0.0,0,0.0,0.0,4225,3380,2712,989,57.39988392338944,21213,36.88,0.05,0,199485
11-Aug-2026,23000,239,-254,-51.521298174442194,407,0.0,1472.3,3445,4680,29912,-36331,-54.84504023066588,152853,35.72,0.05,0,181025
11-Aug-2026,23050,1,1,0.0,1,116.62,1552.25,4225,3445,1648,-316,-16.089613034623216,7661,34.57,0.05,0,44980
11-Aug-2026,23100,13,-1,-7.142857142857143,4,0.0,1358.0,4225,3380,4927,-4746,-49.064406078775974,25917,33.41,0.05,0,76245
11-Aug-2026,23150,3,0,0.0,0,0.0,1415.65,4225,4160,1352,-897,-39.884393063583815,7475,32.25,0.05,0,22620
11-Aug-2026,23200,56,-9,-13.846153846153847,21,0.0,1260.0,65,5135,7119,-8132,-53.32109369877385,43656,31.09,0.05,0,69030
11-Aug-2026,23250,3,0,0.0,1,0.0,1225.0,4225,5915,2986,-757,-20.224418915308576,17537,29.93,0.05,0,38025
11-Aug-2026,23300,114,1,0.8849557522123894,41,0.0,1173.95,3445,5135,22924,55,0.2405002405002405,78906,28.77,0.05,0,230425
11-Aug-2026,23350,21,-8,-27.586206896551722,29,67.33,1163.35,3445,5135,3267,-847,-20.58823529411765,24704,27.61,0.05,0,41535
11-Aug-2026,23400,73,-10,-12.048192771084338,36,0.0,1057.35,21125,22815,12065,-5909,-32.87526427061311,92820,26.45,0.05,0,181155
11-Aug-2026,23450,11,4,57.142857142857146,26,0.0,1013.3,22360,22750,5375,509,10.460337032470202,60321,25.29,0.05,0,73255
11-Aug-2026,23500,211,-592,-73.72353673723536,910,0.0,970.95,22685,22815,67161,-25098,-27.203850030891296,432560,24.12,0.05,0,570245
11-Aug-2026,23550,21,-8,-27.586206896551722,14,0.0,924.65,22295,22685,8686,366,4.399038461538462,76801,22.96,0.05,0,322075
11-Aug-2026,23600,127,-129,-50.390625,562,0.0,872.9,33735,21710,33328,-27755,-45.43817428744495,259579,21.79,0.05,0,403910
11-Aug-2026,23650,104,4,4.0,80,0.0,823.1,25090,22685,25472,6127,31.672266735590593,177268,20.62,0.05,0,559195
11-Aug-2026,23700,386,-219,-36.19834710743802,832,0.0,773.25,36400,23335,58414,1993,3.53237269810886,377068,19.45,0.05,0,415480
11-Aug-2026,23750,119,8,7.207207207207207,336,0.0,720.7,38935,22815,32572,7910,32.07363555267213,207486,18.28,0.05,0,271180
11-Aug-2026,23800,533,-256,-32.446134347275034,1765,0.0,672.95,47580,26455,59727,-22644,-27.490257493535346,646425,17.1,0.05,0,348530
11-Aug-2026,23850,242,12,5.217391304347826,707,0.0,622.2,39520,23010,16599,-8843,-34.75748761889788,351612,15.93,0.05,0,236535
11-Aug-2026,23900,847,-300,-26.155187445510027,2154,0.0,570.8,60450,23465,53518,-9587,-15.192140083987006,761605,14.74,0.05,0,635115
11-Aug-2026,23950,290,-152,-34.38914027149321,1692,0.0,522.55,65455,23140,36246,-1535,-4.06288875360631,646099,13.55,0.05,0,116415
11-Aug-2026,24000,3312,-3069,-48.09590973201693,24861,0.0,470.9,102375,35685,142898,-12601,-8.103589090605084,1606048,12.36,0.05,0,1310270
11-Aug-2026,24050,524,-20,-3.676470588235294,3003,0.0,421.1,82225,25675,30281,-12665,-29.490522982349926,567142,11.16,0.05,0,268450
11-Aug-2026,24100,2521,-831,-24.791169451073987,14310,0.0,371.2,113555,26715,58312,-9852,-14.453377149228332,1278558,9.95,0.05,0,362375
11-Aug-2026,24150,747,-205,-21.53361344537815,14997,0.0,321.15,113750,26715,45464,-4138,-8.34240554816338,1517267,8.74,0.05,0,529360
11-Aug-2026,24200,7638,-2334,-23.405535499398315,118808,0.0,271.2,171925,42445,80159,-50978,-38.87384948565241,3217456,7.51,0.05,0,1098630
11-Aug-2026,24250,2459,731,42.30324074074074,163025,0.0,221.35,252200,29835,86605,19780,29.59970071081182,4283095,6.27,0.05,0,607035
11-Aug-2026,24300,10161,2971,41.32127955493741,850242,0.0,171.65,946075,76960,136655,29668,27.730471926495742,8722215,5.01,0.05,0,996515
11-Aug-2026,24350,12085,7848,185.22539532688222,1424861,0.0,121.55,3460665,158015,98241,22864,30.332860156281093,9793109,3.72,0.05,0,1112670
11-Aug-2026,24400,97312,83441,601.5499963953572,6203155,0.0,71.55,6037460,558350,216809,95625,78.90893187219434,18659281,2.39,0.05,0,5515835
11-Aug-2026,24450,174635,163717,1499.514563106796,13651210,0.0,21.6,12211030,1926990,369037,287536,352.8005791339984,21704008,0.98,0.05,0,12720500
11-Aug-2026,24500,440632,379056,615.5904898012212,22606020,0.77,0.05,0,13658970,167612,-5005,-2.8994826697254616,14846448,2.95,28.25,9546355,1712750
11-Aug-2026,24550,169837,112041,193.85597619212402,13991385,2.2,0.05,0,3901755,49640,-58119,-53.93424215146763,4906377,5.77,78.15,5498025,107055
11-Aug-2026,24600,191343,-34013,-15.093008395605176,12362212,3.52,0.05,0,5488665,24464,-143814,-85.46215191528304,3247615,8.26,128.2,2651155,103090
11-Aug-2026,24650,140656,29288,26.298398103584514,6844642,4.8,0.05,0,1289860,12273,-26964,-68.72085021790657,683493,10.72,178.6,815295,28210
11-Aug-2026,24700,160443,-7604,-4.5249245746725615,6140757,6.04,0.05,0,2009540,17601,-22213,-55.79193248606018,475091,12.63,228.0,1936610,44460
11-Aug-2026,24750,97038,11964,14.063050990902038,3041225,7.26,0.05,0,563940,3797,-6373,-62.66470009832842,80870,14.7,277.95,2717975,8320
11-Aug-2026,24800,97983,-51034,-34.24709932423817,3189046,8.46,0.05,0,995995,4806,-6298,-56.71829971181556,95169,17.15,328.7,3629470,50700
11-Aug-2026,24850,50152,-49057,-49.44813474583959,1603447,9.64,0.05,0,475280,1760,-420,-19.26605504587156,12699,18.5,377.65,497770,7085
11-Aug-2026,24900,78193,-102838,-56.80684523645122,1762985,10.81,0.05,0,530725,2049,-2545,-55.398345668262955,20567,20.39,427.6,447850,5915
11-Aug-2026,24950,46447,-45808,-49.65367730746301,1052517,11.96,0.05,0,354185,1061,33,3.21011673151751,3386,22.24,477.55,52975,5525
11-Aug-2026,25000,150665,-47682,-24.03968802149768,2308299,13.11,0.05,0,1567930,2893,-3305,-53.323652791222976,18316,24.4,527.95,63895,8450
11-Aug-2026,25050,47788,-13975,-22.626815407282677,756363,14.24,0.05,0,476125,783,185,30.93645484949833,995,27.25,579.3,31590,5200
11-Aug-2026,25100,90087,-15423,-14.617571794142735,1168035,15.37,0.05,0,387725,956,172,21.93877551020408,1329,27.54,627.35,59540,5460
11-Aug-2026,25150,31033,-6559,-17.447861247073845,526819,16.49,0.05,0,242840,528,257,94.8339483394834,594,31.11,679.5,31330,5005
11-Aug-2026,25200,97378,-15747,-13.92,1044475,17.59,0.05,0,968240,889,51,6.085918854415274,1289,33.2,729.85,36530,4095
11-Aug-2026,25250,38756,4287,12.437262467724622,452881,18.69,0.05,0,177190,390,206,111.95652173913044,286,0.0,769.35,34970,4160
11-Aug-2026,25300,69277,-2402,-3.351051214442166,711548,19.79,0.05,0,480740,513,237,85.8695652173913,478,37.06,830.15,29250,3510
11-Aug-2026,25350,22165,-12641,-36.31845084180888,247517,20.88,0.05,0,192790,280,123,78.34394904458598,308,35.44,876.65,22750,3445
11-Aug-2026,25400,48210,-16960,-26.024244284179836,384597,21.96,0.05,0,772005,306,116,61.05263157894737,326,40.65,930.2,22880,3445
11-Aug-2026,25450,14234,-6590,-31.646177487514407,126986,23.03,0.05,0,65650,43,40,1333.3333333333333,46,49.57,990.3,23270,3380
11-Aug-2026,25500,110764,-35584,-24.314647279088202,823391,24.1,0.05,0,395005,751,-628,-45.54024655547498,1157,44.32,1030.4,23335,5265
11-Aug-2026,25550,17795,-3872,-17.870494300087692,104224,25.16,0.05,0,169780,20,-4,-16.666666666666668,18,44.89,1079.2,5330,3510
11-Aug-2026,25600,43804,-24921,-36.26191342306293,295845,26.22,0.05,0,86125,40,-11,-21.568627450980394,40,0.0,1105.0,5265,3510
11-Aug-2026,25650,13964,78,0.5617168371021173,58483,27.27,0.05,0,28470,46,-8,-14.814814814814815,13,56.97,1190.0,5720,4160
11-Aug-2026,25700,46805,-1886,-3.8734057628719887,150788,28.32,0.05,0,117260,19,1,5.555555555555555,14,60.25,1242.2,5200,3445
11-Aug-2026,25750,9482,-412,-4.164139882757227,27676,29.36,0.05,0,699140,2,-1,-33.333333333333336,2,56.07,1283.9,5200,4160
11-Aug-2026,25800,35893,-17249,-32.458319220202476,139846,30.4,0.05,0,294060,24,-5,-17.24137931034483,32,61.36,1338.4,5980,4160
11-Aug-2026,25850,7960,-3083,-27.918138187086843,29125,31.44,0.05,0,53105,5,-2,-28.571428571428573,7,64.31,1390.0,5265,4160
11-Aug-2026,25900,28015,-10799,-27.822435203792445,99725,32.47,0.05,0,396825,1,0,0.0,0,46.39,1363.05,5980,4160
11-Aug-2026,25950,8306,-556,-6.273978785827127,25682,33.49,0.05,0,167895,0,0,0.0,0,0.0,0.0,5980,4160
11-Aug-2026,26000,55203,-19784,-26.38323976155867,173542,34.51,0.05,0,161915,469,-1663,-78.00187617260788,2015,59.72,1529.25,6760,4225
11-Aug-2026,26050,5052,450,9.778357235984355,8340,35.53,0.05,0,29380,0,0,0.0,0,0.0,0.0,5980,4160
11-Aug-2026,26100,8761,-1716,-16.378734370525915,21841,36.54,0.05,0,32565,0,0,0.0,0,0.0,0.0,5980,4160
11-Aug-2026,26150,5969,-823,-12.117196702002357,13721,37.55,0.05,0,23855,0,0,0.0,0,0.0,0.0,5980,4160
11-Aug-2026,26200,3096,-770,-19.91722710812209,8302,38.55,0.05,0,23010,38,-42,-52.5,96,0.0,1705.0,3445,4225
11-Aug-2026,26250,2122,-456,-17.688130333591932,6371,39.55,0.05,0,15600,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26300,2389,-426,-15.133214920071048,7530,40.55,0.05,0,16575,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26350,951,75,8.561643835616438,2869,41.54,0.05,0,29445,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26400,2025,-571,-21.99537750385208,9004,42.53,0.05,0,41210,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26450,1099,449,69.07692307692308,1978,43.52,0.05,0,32955,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26500,7421,-3159,-29.858223062381853,34905,44.5,0.05,0,59410,1,0,0.0,1,67.75,2025.0,4745,4160
11-Aug-2026,26550,630,-203,-24.369747899159663,1844,45.48,0.05,0,37050,0,0,0.0,0,0.0,0.0,4225,4160
11-Aug-2026,26600,1005,-505,-33.443708609271525,4294,46.46,0.05,0,21645,0,0,0.0,0,0.0,0.0,4225,4160
11-Aug-2026,26650,580,-338,-36.81917211328976,1113,47.43,0.05,0,33995,0,0,0.0,0,115.91,0.0,4225,4160
11-Aug-2026,26700,1302,-479,-26.895002807411565,3028,48.4,0.05,0,13585,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26750,576,173,42.92803970223325,940,49.37,0.05,0,12025,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26800,1371,-335,-19.636576787807737,9066,50.33,0.05,0,27625,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26850,509,139,37.567567567567565,1064,53.9,0.1,0,14950,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26900,1226,-299,-19.60655737704918,7390,54.9,0.1,0,23985,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,26950,979,183,22.98994974874372,1888,55.89,0.1,0,20800,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,27000,5648,1549,37.78970480605025,20522,54.15,0.05,0,71630,17,-9,-34.61538461538461,26,81.66,2525.0,3445,4680
11-Aug-2026,27050,1397,495,54.8780487804878,1568,55.1,0.05,0,18590,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,27100,2258,-399,-15.016936394429807,8333,56.04,0.05,0,16835,0,0,0.0,0,0.0,0.0,4225,3380
11-Aug-2026,27150,2940,745,33.94077448747153,8853,56.99,0.05,0,26325,0,0,0.0,0,0.0,0.0,3380,3380
11-Aug-2026,27200,7024,2970,73.26097681302417,20306,57.93,0.05,0,218335,0,0,0.0,0,0.0,0.0,3380,3380
